# noha-core TIA kill-matrix — a CACHE with ZERO authority over any verdict.
# It only remembers which test killed each mutant last time, so a run can try that one
# focused test FIRST; a missing, stale, or wrong row costs one fallback to the full kill
# set, never a classification. Safe to delete at any time.
# Columns: file<TAB>op<TAB>killer_test<TAB>text (text LAST — a trimmed source line can
# itself contain tabs, so it must absorb the remainder).
runner/src/fuzz/generate.rs	^→&	fuzz::generate::coverage::the_random_stream_spreads_across_its_range	z ^ (z >> 31)
runner/src/fuzz/generate/vocabulary.rs	+→-	fuzz::generate::tests::a_clustered_program_never_asks_for_a_shuffle_or_a_vote	Kind::MulConstant => Op::MulConstant(1 + rng.below(3) as u32),
runner/src/fuzz/generate/vocabulary.rs	+→-	fuzz::generate::tests::a_clustered_program_never_asks_for_a_shuffle_or_a_vote	add: 1 + rng.below(8) as u32,
runner/src/fuzz/generate/vocabulary.rs	+→-	fuzz::generate::coverage::a_generated_clamp_never_has_its_bounds_crossed	high: low.saturating_add(1 + rng.below(u64::from(domain.ceiling())) as u32),
runner/src/fuzz/generate/vocabulary.rs	<<→>>	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	Kind::ButterflyAdd => Op::ButterflyAdd(1 << rng.below(4)),
runner/src/fuzz/generate/vocabulary.rs	<<→>>	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	Kind::ButterflyAdd => Op::ButterflyAdd(1 << rng.below(distances(subgroup))),
runner/src/fuzz/generate/vocabulary.rs	<→<=	a_strip_mined_dot_product_folds_four_products_per_lane	} else if usable < 4 {
runner/src/fuzz/generate/vocabulary.rs	<→>	fuzz::generate::coverage::no_generated_butterfly_reaches_outside_its_subgroup	} else if usable < 4 {
runner/src/fuzz/generate/vocabulary.rs	==→!=	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	if usable == 0 {
runner/src/fuzz/generate/vocabulary.rs	cond→!(cond)	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	if usable == 0 {
runner/src/fuzz/generate/vocabulary.rs	cond→!(cond)	fuzz::generate::coverage::no_generated_butterfly_reaches_outside_its_subgroup	} else if usable < 4 {
runner/src/fuzz/generate/vocabulary.rs	cond→false	fuzz::generate::vocabulary::tests::a_subgroup_of_one_still_leaves_something_to_draw_from	if usable == 0 {
runner/src/fuzz/generate/vocabulary.rs	cond→false	fuzz::generate::coverage::no_generated_butterfly_reaches_outside_its_subgroup	} else if usable < 4 {
runner/src/fuzz/generate/vocabulary.rs	cond→true	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	if usable == 0 {
runner/src/fuzz/generate/vocabulary.rs	cond→true	fuzz::generate::coverage::the_generator_reaches_every_butterfly_distance	} else if usable < 4 {
runner/src/fuzz/interpret.rs	%→*	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let local = invocation % program.workgroup as usize;
runner/src/fuzz/interpret.rs	*→/	generated_float_programs_agree_with_the_cpu_reference	.skip(subgroup * width)
runner/src/fuzz/interpret.rs	*→/	fuzz::interpret::tests::a_strip_mined_sum_covers_both_of_each_lanes_elements	let at = base + local + strip * program.workgroup as usize;
runner/src/fuzz/interpret.rs	*→/	generated_float_programs_agree_with_the_cpu_reference	let base = group * program.workgroup as usize * strips;
runner/src/fuzz/interpret.rs	*→/	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let first = invocation / group_size * group_size;
runner/src/fuzz/interpret.rs	*→/	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let invocations = (program.groups * program.workgroup) as usize;
runner/src/fuzz/interpret.rs	+→-	fuzz::interpret::tests::a_strip_mined_sum_covers_both_of_each_lanes_elements	let at = base + local + strip * program.workgroup as usize;
runner/src/fuzz/interpret.rs	+→-	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let members = first..(first + group_size).min(invocations);
runner/src/fuzz/interpret.rs	/→*	generated_float_programs_agree_with_the_cpu_reference	(program.lanes / program.subgroup) as usize
runner/src/fuzz/interpret.rs	/→*	fuzz::interpret::tests::elementwise_steps_run_before_the_reduction	(program.lanes / program.subgroup.max(1)).max(1) as usize
runner/src/fuzz/interpret.rs	/→*	generated_float_programs_agree_with_the_cpu_reference	if voted.get(invocation / width).copied().unwrap_or(false) {
runner/src/fuzz/interpret.rs	/→*	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let first = invocation / group_size * group_size;
runner/src/fuzz/interpret.rs	/→*	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let group = invocation / program.workgroup as usize;
runner/src/fuzz/interpret.rs	<→<=	module::constants::tests::constants_of_different_types_are_distinct_even_with_the_same_bits	let group_size = if program.lanes < program.subgroup {
runner/src/fuzz/interpret.rs	<→>	module::layout::tests::the_version_word_places_major_and_minor_in_their_own_bytes	let group_size = if program.lanes < program.subgroup {
runner/src/fuzz/interpret.rs	>→<	module::layout::tests::the_version_word_places_major_and_minor_in_their_own_bytes	if program.lanes > program.subgroup {
runner/src/fuzz/interpret.rs	>→>=	module::layout::tests::the_version_word_places_major_and_minor_in_their_own_bytes	if program.lanes > program.subgroup {
runner/src/fuzz/interpret.rs	cond→!(cond)	module::constants::tests::constants_of_different_types_are_distinct_even_with_the_same_bits	if program.lanes > program.subgroup {
runner/src/fuzz/interpret.rs	cond→!(cond)	generated_float_programs_agree_with_the_cpu_reference	if takes_the_sum {
runner/src/fuzz/interpret.rs	cond→!(cond)	generated_float_programs_agree_with_the_cpu_reference	if voted.get(invocation / width).copied().unwrap_or(false) {
runner/src/fuzz/interpret.rs	cond→false	fuzz::interpret::tests::a_strip_mined_sum_covers_both_of_each_lanes_elements	if program.lanes > program.subgroup {
runner/src/fuzz/interpret.rs	cond→false	generated_float_programs_agree_with_the_cpu_reference	if takes_the_sum {
runner/src/fuzz/interpret.rs	cond→false	generated_float_programs_agree_with_the_cpu_reference	if voted.get(invocation / width).copied().unwrap_or(false) {
runner/src/fuzz/interpret.rs	cond→true	fuzz::interpret::tests::a_clustered_sum_covers_only_its_own_cluster	if program.lanes > program.subgroup {
runner/src/fuzz/interpret.rs	cond→true	generated_float_programs_agree_with_the_cpu_reference	if takes_the_sum {
runner/src/fuzz/interpret.rs	cond→true	generated_float_programs_agree_with_the_cpu_reference	if voted.get(invocation / width).copied().unwrap_or(false) {
runner/src/fuzz/interpret.rs	false→true	module::constants::tests::constants_of_different_types_are_distinct_even_with_the_same_bits	if voted.get(invocation / width).copied().unwrap_or(false) {
runner/src/fuzz/interpret/steps.rs	%→*	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let lane = invocation % width;
runner/src/fuzz/interpret/steps.rs	*→/	fuzz::interpret::tests::a_uniform_branch_applies_per_subgroup_and_not_per_lane	.skip(subgroup * width)
runner/src/fuzz/interpret/steps.rs	*→/	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let partner = invocation / width * width + (lane ^ mask as usize);
runner/src/fuzz/interpret/steps.rs	+→-	module::layout::tests::the_version_word_places_major_and_minor_in_their_own_bytes	fn elementwise(held: &[Vec<u32>], op: impl Fn(u32) -> u32 + Copy) -> Vec<Vec<u32>> {
runner/src/fuzz/interpret/steps.rs	+→-	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let partner = invocation / width * width + (lane ^ mask as usize);
runner/src/fuzz/interpret/steps.rs	/→*	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let partner = invocation / width * width + (lane ^ mask as usize);
runner/src/fuzz/interpret/steps.rs	/→*	fuzz::interpret::tests::a_uniform_branch_applies_per_subgroup_and_not_per_lane	let takes = passed.get(invocation / width).copied().unwrap_or(false);
runner/src/fuzz/interpret/steps.rs	^→&	fuzz::interpret::tests::a_butterfly_pairs_within_the_subgroup_and_not_across_it	let partner = invocation / width * width + (lane ^ mask as usize);
runner/src/fuzz/interpret/steps.rs	cond→!(cond)	fuzz::interpret::tests::a_uniform_branch_applies_per_subgroup_and_not_per_lane	if takes {
runner/src/fuzz/interpret/steps.rs	cond→false	fuzz::interpret::tests::a_uniform_branch_applies_per_subgroup_and_not_per_lane	if takes {
runner/src/fuzz/interpret/steps.rs	cond→true	fuzz::interpret::tests::a_uniform_branch_applies_per_subgroup_and_not_per_lane	if takes {
runner/src/fuzz/interpret/steps.rs	false→true	module::layout::tests::the_version_word_places_major_and_minor_in_their_own_bytes	let takes = passed.get(invocation / width).copied().unwrap_or(false);
runner/src/fuzz/mod.rs	!=→==	fuzz::tests::a_disagreement_reports_the_first_index_that_differs	.position(|(left, right)| left != right)
runner/src/fuzz/program.rs	*→/	fuzz::program::tests::the_input_length_covers_every_strip	(self.groups * self.workgroup * strips) as usize
runner/src/fuzz/program.rs	/→*	fuzz::program::tests::the_input_length_covers_every_strip	self.lanes / self.subgroup
runner/src/fuzz/program.rs	>→<	fuzz::program::tests::the_input_length_covers_every_strip	let strips = if self.lanes > self.subgroup {
runner/src/fuzz/program.rs	>→>=	kernel::tests::a_clustered_kernel_does_declare_it	let strips = if self.lanes > self.subgroup {
runner/src/kernels/dot.rs	*→/	one_instruction_agrees_with_the_four_it_replaces	let up = lanes.splat_bits::<U32, LANES>(24 - byte * 8)?;
runner/src/kernels/dot.rs	-→+	each_byte_position_is_the_one_it_says_it_is	let up = lanes.splat_bits::<U32, LANES>(24 - byte * 8)?;
runner/src/kernels/reduce.rs	!x→x	a_workgroup_reduction_crosses_between_subgroups	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/reduce.rs	*→/	a_workgroup_reduction_crosses_between_subgroups	let next = kernel.load_shared(shared, index * subgroup)?;
runner/src/kernels/reduce.rs	/→*	a_workgroup_reduction_crosses_between_subgroups	let subgroups = workgroup / subgroup;
runner/src/kernels/reduce.rs	<<→>>	an_unrolled_loop_reimplements_the_subgroup_sum_exactly	let partner = lanes.butterfly(held, 1 << step)?;
runner/src/kernels/reduce.rs	==→!=	a_workgroup_reduction_crosses_between_subgroups	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/reduce.rs	cond→!(cond)	a_workgroup_reduction_crosses_between_subgroups	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/reduce.rs	cond→false	kernels::reduce::tests::a_subgroup_of_zero_is_refused_before_it_divides	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/reduce.rs	cond→true	a_workgroup_reduction_crosses_between_subgroups	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/reduce.rs	false→true	a_strip_mined_dot_product_folds_four_products_per_lane	let element = kernel.module().type_int(32, false)?;
runner/src/kernels/reduce.rs	||→&&	kernels::reduce::tests::a_subgroup_the_workgroup_does_not_divide_by_is_refused	if subgroup == 0 || !workgroup.is_multiple_of(subgroup) {
runner/src/kernels/scatter.rs	false→true	kernels::scatter::tests::the_allocator_declares_one_32_bit_integer_type_and_not_two	let uint = kernel.module().type_int(32, false)?;
runner/src/reduction.rs	!x→x	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if !input.len().is_power_of_two() {
runner/src/reduction.rs	*→/	a_length_that_cannot_be_halved_is_refused_by_name	let minimum = 2 * WORKGROUP_SIZE as usize;
runner/src/reduction.rs	+=→-=	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	folds += 1;
runner/src/reduction.rs	+→-	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	folds + 1
runner/src/reduction.rs	+→-	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	folds(length).len() + 1
runner/src/reduction.rs	/=→*=	a_buffer_larger_than_a_workgroup_reduces_to_one_number	half /= 2;
runner/src/reduction.rs	/=→*=	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	remaining /= 2;
runner/src/reduction.rs	/→*	a_buffer_larger_than_a_workgroup_reduces_to_one_number	let mut half = input.len() / 2;
runner/src/reduction.rs	/→*	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	let mut half = length / 2;
runner/src/reduction.rs	/→*	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	let mut remaining = length / 2;
runner/src/reduction.rs	/→*	kernel::tests::a_clustered_kernel_does_declare_it	modules.push((words, half as u32 / WORKGROUP_SIZE));
runner/src/reduction.rs	/→*	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	workgroups: half / WORKGROUP_SIZE,
runner/src/reduction.rs	<→<=	a_length_that_cannot_be_halved_is_refused_by_name	if input.len() < minimum {
runner/src/reduction.rs	<→>	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if input.len() < minimum {
runner/src/reduction.rs	>=→<=	module::constants::tests::constants_of_different_types_are_distinct_even_with_the_same_bits	while half >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	>=→>	a_buffer_larger_than_a_workgroup_reduces_to_one_number	while half >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	>=→>	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	while remaining >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	cond→!(cond)	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if !input.len().is_power_of_two() {
runner/src/reduction.rs	cond→!(cond)	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if input.len() < minimum {
runner/src/reduction.rs	cond→!(cond)	a_buffer_larger_than_a_workgroup_reduces_to_one_number	while half >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	cond→false	a_length_that_cannot_be_halved_is_refused_by_name	if !input.len().is_power_of_two() {
runner/src/reduction.rs	cond→false	a_length_that_cannot_be_halved_is_refused_by_name	if input.len() < minimum {
runner/src/reduction.rs	cond→false	a_buffer_larger_than_a_workgroup_reduces_to_one_number	while half >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	cond→false	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	while remaining >= WORKGROUP_SIZE as usize {
runner/src/reduction.rs	cond→true	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if !input.len().is_power_of_two() {
runner/src/reduction.rs	cond→true	a_buffer_larger_than_a_workgroup_reduces_to_one_number	if input.len() < minimum {
runner/src/reduction/mod.rs	!x→x	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if !input.len().is_power_of_two() {
runner/src/reduction/mod.rs	*→/	a_length_that_cannot_be_halved_is_refused_by_name	let minimum = 2 * WORKGROUP_SIZE as usize;
runner/src/reduction/mod.rs	+→-	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	folds(length).len() + 1
runner/src/reduction/mod.rs	/=→*=	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	remaining /= 2;
runner/src/reduction/mod.rs	/→*	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	let mut remaining = length / 2;
runner/src/reduction/mod.rs	/→*	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	workgroups: half / WORKGROUP_SIZE,
runner/src/reduction/mod.rs	<→<=	a_length_that_cannot_be_halved_is_refused_by_name	if input.len() < minimum {
runner/src/reduction/mod.rs	<→>	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if input.len() < minimum {
runner/src/reduction/mod.rs	>=→>	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	while remaining >= WORKGROUP_SIZE as usize {
runner/src/reduction/mod.rs	cond→!(cond)	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if !input.len().is_power_of_two() {
runner/src/reduction/mod.rs	cond→!(cond)	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if input.len() < minimum {
runner/src/reduction/mod.rs	cond→false	a_length_that_cannot_be_halved_is_refused_by_name	if !input.len().is_power_of_two() {
runner/src/reduction/mod.rs	cond→false	a_length_that_cannot_be_halved_is_refused_by_name	if input.len() < minimum {
runner/src/reduction/mod.rs	cond→false	reduction::tests::a_buffer_of_two_workgroups_folds_once_and_finishes	while remaining >= WORKGROUP_SIZE as usize {
runner/src/reduction/mod.rs	cond→true	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if !input.len().is_power_of_two() {
runner/src/reduction/mod.rs	cond→true	a_held_reducer_gives_the_same_answer_as_a_fresh_sum	if input.len() < minimum {
runner/src/timing.rs	/→*	timing::tests::a_steady_measurement_is_one_whose_repeats_agree	median: *sorted.get(sorted.len() / 2)?,
runner/src/timing.rs	/→*	timing::tests::a_steady_measurement_is_one_whose_repeats_agree	self.worst.as_secs_f64() / best
runner/src/timing.rs	<=→<	timing::tests::a_best_of_zero_reports_a_spread_of_one_rather_than_infinity	if best <= 0.0 {
runner/src/timing.rs	<=→<	timing::tests::the_boundary_of_steadiness_is_where_it_says_it_is	self.spread() <= 1.2
